Data;Ora;μg/m3
03/05/2016;17.01.52;0,00
03/05/2016;17.02.52;0,00
03/05/2016;17.03.52;0,00
03/05/2016;17.04.52;0,00
03/05/2016;17.05.52;0,00
03/05/2016;17.06.52;0,00
03/05/2016;17.07.52;0,00
03/05/2016;17.08.52;0,00
03/05/2016;17.09.52;0,00
03/05/2016;17.10.52;0,00
03/05/2016;17.11.52;0,00
03/05/2016;17.12.52;0,00
03/05/2016;17.13.52;0,00
03/05/2016;17.14.52;0,00
03/05/2016;17.15.52;0,00
03/05/2016;17.16.52;0,00
03/05/2016;17.17.52;0,00
03/05/2016;17.18.52;0,00
03/05/2016;17.19.52;0,00
03/05/2016;17.20.52;0,00
03/05/2016;17.21.52;0,00
03/05/2016;17.22.52;0,00
03/05/2016;17.23.52;0,00
03/05/2016;17.24.52;0,00
03/05/2016;17.25.52;0,00
03/05/2016;17.26.52;0,00
03/05/2016;17.27.52;0,00
03/05/2016;17.28.52;0,00
03/05/2016;17.29.52;0,00
03/05/2016;17.30.52;0,00
03/05/2016;17.31.52;0,00
03/05/2016;17.32.52;0,00
03/05/2016;17.33.52;0,00
03/05/2016;17.34.52;0,00
03/05/2016;17.35.52;0,00
03/05/2016;17.36.52;0,00
03/05/2016;17.37.52;0,00
03/05/2016;17.38.52;0,00
03/05/2016;17.39.52;0,00
03/05/2016;17.40.52;0,00
03/05/2016;17.41.52;0,00
03/05/2016;17.42.52;0,00
03/05/2016;17.43.52;0,00
03/05/2016;17.44.52;0,00
03/05/2016;17.45.52;0,00
03/05/2016;17.46.52;0,00
03/05/2016;17.47.52;0,00
03/05/2016;17.48.52;0,00
03/05/2016;17.49.52;0,00
03/05/2016;17.50.52;0,00
03/05/2016;17.51.52;0,00
03/05/2016;17.52.52;0,00
03/05/2016;17.53.52;0,00
03/05/2016;17.54.52;0,00
03/05/2016;17.55.52;0,00
03/05/2016;17.56.52;0,00
03/05/2016;17.57.52;0,00
03/05/2016;17.58.52;0,00
03/05/2016;17.59.52;0,00
03/05/2016;18.00.52;0,00
03/05/2016;18.01.52;0,00
03/05/2016;18.02.52;0,00
03/05/2016;18.03.52;0,00
03/05/2016;18.04.52;0,00
03/05/2016;18.05.52;0,00
03/05/2016;18.06.52;0,00
03/05/2016;18.07.52;0,00
03/05/2016;18.08.52;0,00
03/05/2016;18.09.52;0,00
03/05/2016;18.10.52;0,00
03/05/2016;18.11.52;0,00
03/05/2016;18.12.52;0,00
03/05/2016;18.13.52;0,00
03/05/2016;18.14.52;0,00
03/05/2016;18.15.52;0,00
03/05/2016;18.16.52;0,00
03/05/2016;18.17.52;0,00
03/05/2016;18.18.52;0,00
03/05/2016;18.19.52;0,00
03/05/2016;18.20.52;0,00
03/05/2016;18.21.52;0,00
03/05/2016;18.22.52;0,00
03/05/2016;18.23.52;0,00
03/05/2016;18.24.52;0,00
03/05/2016;18.25.52;0,00
03/05/2016;18.26.52;0,00
03/05/2016;18.27.52;0,00
03/05/2016;18.28.52;0,00
03/05/2016;18.29.52;0,00
03/05/2016;18.30.52;0,00
03/05/2016;18.31.52;0,00
03/05/2016;18.32.52;0,00
03/05/2016;18.33.52;0,00
03/05/2016;18.34.52;0,00
03/05/2016;18.35.52;0,00
03/05/2016;18.36.52;0,00
03/05/2016;18.37.52;0,00
03/05/2016;18.38.52;0,00
03/05/2016;18.39.52;0,00
03/05/2016;18.40.52;0,00
03/05/2016;18.41.52;0,00
03/05/2016;18.42.52;0,00
03/05/2016;18.43.52;0,00
03/05/2016;18.44.52;0,00
03/05/2016;18.45.52;0,00
03/05/2016;18.46.52;0,00
03/05/2016;18.47.52;0,00
03/05/2016;18.48.52;0,00
03/05/2016;18.49.52;0,00
03/05/2016;18.50.52;0,00
03/05/2016;18.51.52;0,00
03/05/2016;18.52.52;0,00
03/05/2016;18.53.52;0,00
03/05/2016;18.54.52;0,00
03/05/2016;18.55.52;0,00
03/05/2016;18.56.52;0,00
03/05/2016;18.57.52;0,00
03/05/2016;18.58.52;0,00
03/05/2016;18.59.52;0,00
03/05/2016;19.00.52;0,00
03/05/2016;19.01.52;0,00
03/05/2016;19.02.52;0,00
03/05/2016;19.03.52;0,00
03/05/2016;19.04.52;0,00
03/05/2016;19.05.52;0,00
03/05/2016;19.06.52;0,00
03/05/2016;19.07.52;0,00
03/05/2016;19.08.52;0,00
03/05/2016;19.09.52;0,00
03/05/2016;19.10.52;0,00
03/05/2016;19.11.52;0,00
03/05/2016;19.12.52;0,00
03/05/2016;19.13.52;0,00
03/05/2016;19.14.52;0,00
03/05/2016;19.15.52;0,00
03/05/2016;19.16.52;0,00
03/05/2016;19.17.52;0,00
03/05/2016;19.18.52;0,00
03/05/2016;19.19.52;0,00
03/05/2016;19.20.52;0,00
03/05/2016;19.21.52;0,00
03/05/2016;19.22.52;0,00
03/05/2016;19.23.52;0,00
03/05/2016;19.24.52;0,00
03/05/2016;19.25.52;0,00
03/05/2016;19.26.52;0,00
03/05/2016;19.27.52;0,00
03/05/2016;19.28.52;0,00
03/05/2016;19.29.52;0,00
03/05/2016;19.30.52;0,00
03/05/2016;19.31.52;0,00
03/05/2016;19.32.52;0,00
03/05/2016;19.33.52;0,00
03/05/2016;19.34.52;0,00
03/05/2016;19.35.52;0,00
03/05/2016;19.36.52;0,00
03/05/2016;19.37.52;0,00
03/05/2016;19.38.52;0,00
03/05/2016;19.39.52;0,00
03/05/2016;19.40.52;0,00
03/05/2016;19.41.52;0,00
03/05/2016;19.42.52;0,00
03/05/2016;19.43.52;0,00
03/05/2016;19.44.52;0,00
03/05/2016;19.45.52;0,00
03/05/2016;19.46.52;0,00
03/05/2016;19.47.52;0,00
03/05/2016;19.48.52;0,00
03/05/2016;19.49.52;0,00
03/05/2016;19.50.52;0,00
03/05/2016;19.51.52;0,00
03/05/2016;19.52.52;0,00
03/05/2016;19.53.52;0,00
03/05/2016;19.54.52;0,00
03/05/2016;19.55.52;0,00
03/05/2016;19.56.52;0,00
03/05/2016;19.57.52;0,00
03/05/2016;19.58.52;0,00
03/05/2016;19.59.52;0,00
03/05/2016;20.00.52;0,00
03/05/2016;20.01.52;0,00
03/05/2016;20.02.52;0,00
03/05/2016;20.03.52;0,00
03/05/2016;20.04.52;0,00
03/05/2016;20.05.52;0,00
03/05/2016;20.06.52;0,00
03/05/2016;20.07.52;0,00
03/05/2016;20.08.52;0,00
03/05/2016;20.09.52;0,00
03/05/2016;20.10.52;0,00
03/05/2016;20.11.52;0,00
03/05/2016;20.12.52;0,00
03/05/2016;20.13.52;0,00
03/05/2016;20.14.52;0,00
03/05/2016;20.15.52;0,00
03/05/2016;20.16.52;0,00
03/05/2016;20.17.52;0,00
03/05/2016;20.18.52;0,00
03/05/2016;20.19.52;0,00
03/05/2016;20.20.52;0,00
03/05/2016;20.21.52;0,00
03/05/2016;20.22.52;0,00
03/05/2016;20.23.52;0,00
03/05/2016;20.24.52;0,00
03/05/2016;20.25.52;0,00
03/05/2016;20.26.52;0,00
03/05/2016;20.27.52;0,00
03/05/2016;20.28.52;0,00
03/05/2016;20.29.52;0,00
03/05/2016;20.30.52;0,00
03/05/2016;20.31.52;0,00
03/05/2016;20.32.52;0,00
03/05/2016;20.33.52;0,00
03/05/2016;20.34.52;0,00
03/05/2016;20.35.52;0,00
03/05/2016;20.36.52;0,00
03/05/2016;20.37.52;0,00
03/05/2016;20.38.52;0,00
03/05/2016;20.39.52;0,00
03/05/2016;20.40.52;0,00
03/05/2016;20.41.52;0,00
03/05/2016;20.42.52;0,00
03/05/2016;20.43.52;0,00
03/05/2016;20.44.52;0,00
03/05/2016;20.45.52;0,00
03/05/2016;20.46.52;0,00
03/05/2016;20.47.52;0,00
03/05/2016;20.48.52;0,00
03/05/2016;20.49.52;0,00
03/05/2016;20.50.52;0,00
03/05/2016;20.51.52;0,00
03/05/2016;20.52.52;0,00
03/05/2016;20.53.52;0,00
03/05/2016;20.54.52;0,00
03/05/2016;20.55.52;0,00
03/05/2016;20.56.52;0,00
03/05/2016;20.57.52;0,00
03/05/2016;20.58.52;0,00
03/05/2016;20.59.52;0,00
03/05/2016;21.00.52;0,00
03/05/2016;21.01.52;0,00
03/05/2016;21.02.52;0,00
03/05/2016;21.03.52;0,00
03/05/2016;21.04.52;0,00
03/05/2016;21.05.52;0,00
03/05/2016;21.06.52;0,00
03/05/2016;21.07.52;0,00
03/05/2016;21.08.52;0,00
03/05/2016;21.09.52;0,00
03/05/2016;21.10.52;0,00
03/05/2016;21.11.52;0,00
03/05/2016;21.12.52;0,00
03/05/2016;21.13.52;0,00
03/05/2016;21.14.52;0,00
03/05/2016;21.15.52;0,00
03/05/2016;21.16.52;0,00
03/05/2016;21.17.52;0,00
03/05/2016;21.18.52;0,00
03/05/2016;21.19.52;0,00
03/05/2016;21.20.52;0,00
03/05/2016;21.21.52;0,00
03/05/2016;21.22.52;0,00
03/05/2016;21.23.52;0,00
03/05/2016;21.24.52;0,00
03/05/2016;21.25.53;0,00
03/05/2016;21.26.52;0,00
03/05/2016;21.27.52;0,00
03/05/2016;21.28.52;0,00
03/05/2016;21.29.52;0,00
03/05/2016;21.30.52;0,00
03/05/2016;21.31.52;0,00
03/05/2016;21.32.52;0,00
03/05/2016;21.33.52;0,00
03/05/2016;21.34.52;0,00
03/05/2016;21.35.52;0,00
03/05/2016;21.36.52;0,00
03/05/2016;21.37.52;0,00
03/05/2016;21.38.52;0,00
03/05/2016;21.39.52;0,00
03/05/2016;21.40.52;0,00
03/05/2016;21.41.52;0,00
03/05/2016;21.42.52;0,00
03/05/2016;21.43.52;0,00
03/05/2016;21.44.52;0,00
03/05/2016;21.45.52;0,00
03/05/2016;21.46.52;0,00
03/05/2016;21.47.52;0,00
03/05/2016;21.48.52;0,00
03/05/2016;21.49.52;0,00
03/05/2016;21.50.52;0,00
03/05/2016;21.51.52;0,00
03/05/2016;21.52.52;0,00
03/05/2016;21.53.52;0,00
03/05/2016;21.54.52;0,00
03/05/2016;21.55.52;0,00
03/05/2016;21.56.52;0,00
03/05/2016;21.57.52;0,00
03/05/2016;21.58.52;0,00
03/05/2016;21.59.52;0,00
03/05/2016;22.00.52;0,00
03/05/2016;22.01.52;0,00
03/05/2016;22.02.52;0,00
03/05/2016;22.03.52;0,00
03/05/2016;22.04.52;0,00
03/05/2016;22.05.52;0,00
03/05/2016;22.06.52;0,00
03/05/2016;22.07.52;0,00
03/05/2016;22.08.52;0,00
03/05/2016;22.09.52;0,00
03/05/2016;22.10.52;0,00
03/05/2016;22.11.52;0,00
03/05/2016;22.12.52;0,00
03/05/2016;22.13.52;0,00
03/05/2016;22.14.52;0,00
03/05/2016;22.15.52;0,00
03/05/2016;22.16.52;0,00
03/05/2016;22.17.52;0,00
03/05/2016;22.18.52;0,00
03/05/2016;22.19.52;0,00
03/05/2016;22.20.52;0,00
03/05/2016;22.21.52;0,00
03/05/2016;22.22.52;0,00
03/05/2016;22.23.52;0,00
03/05/2016;22.24.52;0,00
03/05/2016;22.25.52;0,00
03/05/2016;22.26.52;0,00
03/05/2016;22.27.52;0,00
03/05/2016;22.28.52;0,00
03/05/2016;22.29.52;0,00
03/05/2016;22.30.52;0,00
03/05/2016;22.31.52;0,00
03/05/2016;22.32.52;0,00
03/05/2016;22.33.52;0,00
03/05/2016;22.34.52;0,00
03/05/2016;22.35.52;0,00
03/05/2016;22.36.52;0,00
03/05/2016;22.37.52;0,00
03/05/2016;22.38.52;0,00
03/05/2016;22.39.52;0,00
03/05/2016;22.40.52;0,00
03/05/2016;22.41.52;0,00
03/05/2016;22.42.52;0,00
03/05/2016;22.43.52;0,00
03/05/2016;22.44.52;0,00
03/05/2016;22.45.52;0,00
03/05/2016;22.46.52;0,00
03/05/2016;22.47.52;0,00
03/05/2016;22.48.52;0,00
03/05/2016;22.49.52;0,00
03/05/2016;22.50.52;0,00
03/05/2016;22.51.52;0,00
03/05/2016;22.52.52;0,00
03/05/2016;22.53.52;0,00
03/05/2016;22.54.52;0,00
03/05/2016;22.55.52;0,00
03/05/2016;22.56.52;0,00
03/05/2016;22.57.52;0,00
03/05/2016;22.58.52;0,00
03/05/2016;22.59.52;0,00
03/05/2016;23.00.52;0,00
03/05/2016;23.01.52;0,00
03/05/2016;23.02.52;0,00
03/05/2016;23.03.52;0,00
03/05/2016;23.04.52;0,00
03/05/2016;23.05.52;0,00
03/05/2016;23.06.52;0,00
03/05/2016;23.07.52;0,00
03/05/2016;23.08.52;0,00
03/05/2016;23.09.52;0,00
03/05/2016;23.10.52;0,00
03/05/2016;23.11.52;0,00
03/05/2016;23.12.52;0,00
03/05/2016;23.13.52;0,00
03/05/2016;23.14.52;0,00
03/05/2016;23.15.52;0,00
03/05/2016;23.16.52;0,00
03/05/2016;23.17.52;0,00
03/05/2016;23.18.52;0,00
03/05/2016;23.19.52;0,00
03/05/2016;23.20.52;0,00
03/05/2016;23.21.52;0,00
03/05/2016;23.22.52;0,00
03/05/2016;23.23.52;0,00
03/05/2016;23.24.52;0,00
03/05/2016;23.25.52;0,00
03/05/2016;23.26.52;0,00
03/05/2016;23.27.52;0,00
03/05/2016;23.28.52;0,00
03/05/2016;23.29.52;0,00
03/05/2016;23.30.52;0,00
03/05/2016;23.31.52;0,00
03/05/2016;23.32.52;0,00
03/05/2016;23.33.52;0,00
03/05/2016;23.34.52;0,00
03/05/2016;23.35.52;0,00
03/05/2016;23.36.52;0,00
03/05/2016;23.37.52;0,00
03/05/2016;23.38.52;0,00
03/05/2016;23.39.52;0,00
03/05/2016;23.40.52;0,00
03/05/2016;23.41.52;0,00
03/05/2016;23.42.52;0,00
03/05/2016;23.43.52;0,00
03/05/2016;23.44.52;0,00
03/05/2016;23.45.52;0,00
03/05/2016;23.46.52;0,00
03/05/2016;23.47.52;0,00
03/05/2016;23.48.52;0,00
03/05/2016;23.49.52;0,00
03/05/2016;23.50.52;0,00
03/05/2016;23.51.52;0,00
03/05/2016;23.52.52;0,00
03/05/2016;23.53.52;0,00
03/05/2016;23.54.52;0,00
03/05/2016;23.55.52;0,00
03/05/2016;23.56.52;0,00
03/05/2016;23.57.52;0,00
03/05/2016;23.58.52;0,00
03/05/2016;23.59.52;0,00
04/05/2016;00.00.52;0,00
04/05/2016;00.01.52;0,00
04/05/2016;00.02.52;0,00
04/05/2016;00.03.52;0,00
04/05/2016;00.04.52;0,00
04/05/2016;00.05.52;0,00
04/05/2016;00.06.52;0,00
04/05/2016;00.07.52;0,00
04/05/2016;00.08.52;0,00
04/05/2016;00.09.52;0,00
04/05/2016;00.10.52;0,00
04/05/2016;00.11.52;0,00
04/05/2016;00.12.52;0,00
04/05/2016;00.13.52;0,00
04/05/2016;00.14.52;0,00
04/05/2016;00.15.52;0,00
04/05/2016;00.16.52;0,00
04/05/2016;00.17.52;0,00
04/05/2016;00.18.52;0,00
04/05/2016;00.19.52;0,00
04/05/2016;00.20.52;0,00
04/05/2016;00.21.52;0,00
04/05/2016;00.22.52;0,00
04/05/2016;00.23.52;0,00
04/05/2016;00.24.52;0,00
04/05/2016;00.25.52;0,00
04/05/2016;00.26.52;0,00
04/05/2016;00.27.52;0,00
04/05/2016;00.28.52;0,00
04/05/2016;00.29.52;0,00
04/05/2016;00.30.52;0,00
04/05/2016;00.31.52;0,00
04/05/2016;00.32.52;0,00
04/05/2016;00.33.52;0,00
04/05/2016;00.34.52;0,00
04/05/2016;00.35.52;0,00
04/05/2016;00.36.52;0,00
04/05/2016;00.37.52;0,00
04/05/2016;00.38.52;0,00
04/05/2016;00.39.52;0,00
04/05/2016;00.40.52;0,00
04/05/2016;00.41.52;0,00
04/05/2016;00.42.52;0,00
04/05/2016;00.43.52;0,00
04/05/2016;00.44.52;0,00
04/05/2016;00.45.52;0,00
04/05/2016;00.46.52;0,00
04/05/2016;00.47.52;0,00
04/05/2016;00.48.52;0,00
04/05/2016;00.49.52;0,00
04/05/2016;00.50.52;0,00
04/05/2016;00.51.52;0,00
04/05/2016;00.52.52;0,00
04/05/2016;00.53.52;0,00
04/05/2016;00.54.52;0,00
04/05/2016;00.55.52;0,00
04/05/2016;00.56.52;0,00
04/05/2016;00.57.52;0,00
04/05/2016;00.58.52;0,00
04/05/2016;00.59.52;0,00
04/05/2016;01.00.52;0,00
04/05/2016;01.01.52;0,00
04/05/2016;01.02.52;0,00
04/05/2016;01.03.52;0,00
04/05/2016;01.04.52;0,00
04/05/2016;01.05.52;0,00
04/05/2016;01.06.52;0,00
04/05/2016;01.07.52;0,00
04/05/2016;01.08.52;0,00
04/05/2016;01.09.52;0,00
04/05/2016;01.10.52;0,00
04/05/2016;01.11.52;0,00
04/05/2016;01.12.52;0,00
04/05/2016;01.13.52;0,00
04/05/2016;01.14.52;0,00
04/05/2016;01.15.52;0,00
04/05/2016;01.16.52;0,00
04/05/2016;01.17.52;0,00
04/05/2016;01.18.52;0,00
04/05/2016;01.19.52;0,00
04/05/2016;01.20.52;0,00
04/05/2016;01.21.52;0,00
04/05/2016;01.22.52;0,00
04/05/2016;01.23.52;0,00
04/05/2016;01.24.52;0,00
04/05/2016;01.25.52;0,00
04/05/2016;01.26.52;0,00
04/05/2016;01.27.52;0,00
04/05/2016;01.28.52;0,00
04/05/2016;01.29.52;0,00
04/05/2016;01.30.52;0,00
04/05/2016;01.31.52;0,00
04/05/2016;01.32.52;0,00
04/05/2016;01.33.52;0,00
04/05/2016;01.34.52;0,00
04/05/2016;01.35.52;0,00
04/05/2016;01.36.52;0,00
04/05/2016;01.37.52;0,00
04/05/2016;01.38.52;0,00
04/05/2016;01.39.52;0,00
04/05/2016;01.40.52;0,00
04/05/2016;01.41.52;0,00
04/05/2016;01.42.52;0,00
04/05/2016;01.43.52;0,00
04/05/2016;01.44.52;0,00
04/05/2016;01.45.52;0,00
04/05/2016;01.46.52;0,00
04/05/2016;01.47.52;0,00
04/05/2016;01.48.52;0,00
04/05/2016;01.49.52;0,00
04/05/2016;01.50.52;0,00
04/05/2016;01.51.52;0,00
04/05/2016;01.52.52;0,00
04/05/2016;01.53.52;0,00
04/05/2016;01.54.52;0,00
04/05/2016;01.55.52;0,00
04/05/2016;01.56.52;0,00
04/05/2016;01.57.52;0,00
04/05/2016;01.58.52;0,00
04/05/2016;01.59.52;0,00
04/05/2016;02.00.52;0,00
04/05/2016;02.01.52;0,00
04/05/2016;02.02.52;0,00
04/05/2016;02.03.52;0,00
04/05/2016;02.04.52;0,00
04/05/2016;02.05.52;0,00
04/05/2016;02.06.52;0,00
04/05/2016;02.07.52;0,00
04/05/2016;02.08.52;0,00
04/05/2016;02.09.52;0,00
04/05/2016;02.10.52;0,00
04/05/2016;02.11.52;0,00
04/05/2016;02.12.52;0,00
04/05/2016;02.13.52;0,00
04/05/2016;02.14.52;0,00
04/05/2016;02.15.52;0,00
04/05/2016;02.16.52;0,00
04/05/2016;02.17.52;0,00
04/05/2016;02.18.52;0,00
04/05/2016;02.19.52;0,00
04/05/2016;02.20.52;0,00
04/05/2016;02.21.52;0,00
04/05/2016;02.22.52;0,00
04/05/2016;02.23.52;0,00
04/05/2016;02.24.52;0,00
04/05/2016;02.25.52;0,00
04/05/2016;02.26.52;0,00
04/05/2016;02.27.52;0,00
04/05/2016;02.28.52;0,00
04/05/2016;02.29.52;0,00
04/05/2016;02.30.52;0,00
04/05/2016;02.31.52;0,00
04/05/2016;02.32.52;0,00
04/05/2016;02.33.52;0,00
04/05/2016;02.34.52;0,00
04/05/2016;02.35.52;0,00
04/05/2016;02.36.52;0,00
04/05/2016;02.37.52;0,00
04/05/2016;02.38.52;0,00
04/05/2016;02.39.52;0,00
04/05/2016;02.40.52;0,00
04/05/2016;02.41.52;0,00
04/05/2016;02.42.52;0,00
04/05/2016;02.43.52;0,00
04/05/2016;02.44.52;0,00
04/05/2016;02.45.52;0,00
04/05/2016;02.46.52;0,00
04/05/2016;02.47.52;0,00
04/05/2016;02.48.52;0,00
04/05/2016;02.49.52;0,00
04/05/2016;02.50.52;0,00
04/05/2016;02.51.52;0,00
04/05/2016;02.52.52;0,00
04/05/2016;02.53.52;0,00
04/05/2016;02.54.52;0,00
04/05/2016;02.55.52;0,00
04/05/2016;02.56.52;0,00
04/05/2016;02.57.52;0,00
04/05/2016;02.58.52;0,00
04/05/2016;02.59.52;0,00
04/05/2016;03.00.52;0,00
04/05/2016;03.01.52;0,00
04/05/2016;03.02.52;0,00
04/05/2016;03.03.52;0,00
04/05/2016;03.04.52;0,00
04/05/2016;03.05.52;0,00
04/05/2016;03.06.52;0,00
04/05/2016;03.07.52;0,00
04/05/2016;03.08.52;0,00
04/05/2016;03.09.52;0,00
04/05/2016;03.10.52;0,00
04/05/2016;03.11.52;0,00
04/05/2016;03.12.52;0,00
04/05/2016;03.13.52;0,00
04/05/2016;03.14.52;0,00
04/05/2016;03.15.52;0,00
04/05/2016;03.16.52;0,00
04/05/2016;03.17.52;0,00
04/05/2016;03.18.52;0,00
04/05/2016;03.19.52;0,00
04/05/2016;03.20.52;0,00
04/05/2016;03.21.52;0,00
04/05/2016;03.22.52;0,00
04/05/2016;03.23.52;0,00
04/05/2016;03.24.52;0,00
04/05/2016;03.25.52;0,00
04/05/2016;03.26.52;0,00
04/05/2016;03.27.52;0,00
04/05/2016;03.28.52;0,00
04/05/2016;03.29.52;0,00
04/05/2016;03.30.52;0,00
04/05/2016;03.31.52;0,00
04/05/2016;03.32.52;0,00
04/05/2016;03.33.52;0,00
04/05/2016;03.34.52;0,00
04/05/2016;03.35.52;0,00
04/05/2016;03.36.52;0,00
04/05/2016;03.37.52;0,00
04/05/2016;03.38.52;0,00
04/05/2016;03.39.52;0,00
04/05/2016;03.40.52;0,00
04/05/2016;03.41.52;0,00
04/05/2016;03.42.52;0,00
04/05/2016;03.43.52;0,00
04/05/2016;03.44.52;0,00
04/05/2016;03.45.52;0,00
04/05/2016;03.46.52;0,00
04/05/2016;03.47.52;0,00
04/05/2016;03.48.52;0,00
04/05/2016;03.49.52;0,00
04/05/2016;03.50.52;0,00
04/05/2016;03.51.52;0,00
04/05/2016;03.52.52;0,00
04/05/2016;03.53.52;0,00
04/05/2016;03.54.52;0,00
04/05/2016;03.55.52;0,00
04/05/2016;03.56.52;0,00
04/05/2016;03.57.52;0,00
04/05/2016;03.58.52;0,00
04/05/2016;03.59.52;0,00
04/05/2016;04.00.52;0,00
04/05/2016;04.01.52;0,00
04/05/2016;04.02.52;0,00
04/05/2016;04.03.52;0,00
04/05/2016;04.04.52;0,00
04/05/2016;04.05.52;0,00
04/05/2016;04.07.06;0,00
04/05/2016;04.07.52;0,00
04/05/2016;04.08.52;0,00
04/05/2016;04.09.52;0,00
04/05/2016;04.10.52;0,00
04/05/2016;04.11.52;0,00
04/05/2016;04.12.52;0,00
04/05/2016;04.13.52;0,00
04/05/2016;04.14.52;0,00
04/05/2016;04.15.52;0,00
04/05/2016;04.16.52;0,00
04/05/2016;04.17.52;0,00
04/05/2016;04.18.52;0,00
04/05/2016;04.19.52;0,00
04/05/2016;04.20.52;0,00
04/05/2016;04.21.52;0,00
04/05/2016;04.22.52;0,00
04/05/2016;04.23.52;0,00
04/05/2016;04.24.52;0,00
04/05/2016;04.25.52;0,00
04/05/2016;04.26.52;0,00
04/05/2016;04.27.52;0,00
04/05/2016;04.28.52;0,00
04/05/2016;04.29.52;0,00
04/05/2016;04.30.52;0,00
04/05/2016;04.31.52;0,00
04/05/2016;04.32.52;0,00
04/05/2016;04.33.52;0,00
04/05/2016;04.34.52;0,00
04/05/2016;04.35.52;0,00
04/05/2016;04.36.52;0,00
04/05/2016;04.37.52;0,00
04/05/2016;04.38.52;0,00
04/05/2016;04.39.52;0,00
04/05/2016;04.40.52;0,00
04/05/2016;04.41.52;0,00
04/05/2016;04.42.52;0,00
04/05/2016;04.43.52;0,00
04/05/2016;04.44.52;0,00
04/05/2016;04.45.52;0,00
04/05/2016;04.46.52;0,00
04/05/2016;04.47.52;0,00
04/05/2016;04.48.52;0,00
04/05/2016;04.49.52;0,00
04/05/2016;04.50.52;0,00
04/05/2016;04.51.52;0,00
04/05/2016;04.52.52;0,00
04/05/2016;04.53.52;0,00
04/05/2016;04.54.52;0,00
04/05/2016;04.55.52;0,00
04/05/2016;04.56.52;0,00
04/05/2016;04.57.52;0,00
04/05/2016;04.58.52;0,00
04/05/2016;04.59.52;0,00
04/05/2016;05.00.52;0,00
04/05/2016;05.01.52;0,00
04/05/2016;05.02.52;0,00
04/05/2016;05.03.52;0,00
04/05/2016;05.04.52;0,00
04/05/2016;05.05.52;0,00
04/05/2016;05.06.52;0,00
04/05/2016;05.07.52;0,00
04/05/2016;05.08.52;0,00
04/05/2016;05.09.52;0,00
04/05/2016;05.10.52;0,00
04/05/2016;05.11.52;0,00
04/05/2016;05.12.52;0,00
04/05/2016;05.13.52;0,00
04/05/2016;05.14.52;0,00
04/05/2016;05.15.52;0,00
04/05/2016;05.16.52;0,00
04/05/2016;05.17.52;0,00
04/05/2016;05.18.52;0,00
04/05/2016;05.19.52;0,00
04/05/2016;05.20.52;0,00
04/05/2016;05.21.52;0,00
04/05/2016;05.22.52;0,00
04/05/2016;05.23.52;0,00
04/05/2016;05.24.52;0,00
04/05/2016;05.25.52;0,00
04/05/2016;05.26.52;0,00
04/05/2016;05.27.52;0,00
04/05/2016;05.28.52;0,00
04/05/2016;05.29.52;0,00
04/05/2016;05.30.52;0,00
04/05/2016;05.31.52;0,00
04/05/2016;05.32.52;0,00
04/05/2016;05.33.52;0,00
04/05/2016;05.34.52;0,00
04/05/2016;05.35.52;0,00
04/05/2016;05.36.52;0,00
04/05/2016;05.37.52;0,00
04/05/2016;05.38.52;0,00
04/05/2016;05.39.52;0,00
04/05/2016;05.40.52;0,00
04/05/2016;05.41.52;0,00
04/05/2016;05.42.52;0,00
04/05/2016;05.43.52;0,00
04/05/2016;05.44.52;0,00
04/05/2016;05.45.52;0,00
04/05/2016;05.46.52;0,00
04/05/2016;05.47.52;0,00
04/05/2016;05.48.52;0,00
04/05/2016;05.49.52;0,00
04/05/2016;05.50.52;0,00
04/05/2016;05.51.52;0,00
04/05/2016;05.52.52;0,00
04/05/2016;05.53.52;0,00
04/05/2016;05.54.52;0,00
04/05/2016;05.55.52;0,00
04/05/2016;05.56.52;0,00
04/05/2016;05.57.52;0,00
04/05/2016;05.58.52;0,00
04/05/2016;05.59.52;0,00
04/05/2016;06.00.52;0,00
04/05/2016;06.01.52;0,00
04/05/2016;06.02.52;0,00
04/05/2016;06.03.52;0,00
04/05/2016;06.04.52;0,00
04/05/2016;06.05.52;0,00
04/05/2016;06.06.52;0,00
04/05/2016;06.07.52;0,00
04/05/2016;06.08.52;0,00
04/05/2016;06.09.52;0,00
04/05/2016;06.10.52;0,00
04/05/2016;06.11.52;0,00
04/05/2016;06.12.52;0,00
04/05/2016;06.13.52;0,00
04/05/2016;06.14.52;0,00
04/05/2016;06.15.52;0,00
04/05/2016;06.16.52;0,00
04/05/2016;06.17.52;0,00
04/05/2016;06.18.52;0,00
04/05/2016;06.19.52;0,00
04/05/2016;06.20.52;0,00
04/05/2016;06.21.52;0,00
04/05/2016;06.22.52;0,00
04/05/2016;06.23.52;0,00
04/05/2016;06.24.52;0,00
04/05/2016;06.25.52;0,00
04/05/2016;06.26.52;0,00
04/05/2016;06.27.52;0,00
04/05/2016;06.28.52;0,00
04/05/2016;06.29.52;0,00
04/05/2016;06.30.52;0,00
04/05/2016;06.31.52;0,00
04/05/2016;06.32.52;0,00
04/05/2016;06.33.52;0,00
04/05/2016;06.34.52;0,00
04/05/2016;06.35.52;0,00
04/05/2016;06.36.52;0,00
04/05/2016;06.37.52;0,00
04/05/2016;06.38.52;0,00
04/05/2016;06.39.52;0,00
04/05/2016;06.40.52;0,00
04/05/2016;06.41.52;0,00
04/05/2016;06.42.52;0,00
